id,name,citation_count,entry_created_date,is_found_by_algorithm,cites_chameleon,acknowledges_chameleon,approved_with,source_id,publication_type,forum,title,year,month,author,bibtex_source,link,added_by_username,doi,checked_for_duplicates,project_id,publication_id
1894,user_reported,0,1683849600000,0,0,0,,,conference paper,"Proceedings of the 15th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization,WiNTECH'21,Association for Computing Machinery,New York, NY, USA",ARA: A Wireless Living Lab Vision for Smart and Connected Rural Communities,2021.0,,"Zhang, Hongwei and Guan, Yong and Kamal, Ahmed and Qiao, Daji and Zheng, Mai and Arora, Anish and Boyraz, Ozdal and Cox, Brian and Daniels, Thomas and Darr, Matthew and Jacobson, Doug and Khokhar, Ashfaq and Kim, Sang and Koltes, James and Liu, Jia and Luby, Mike and Nadolny, Larysa and Peschel, Joshua and Schnable, Patrick and Sharma, Anuj and Somani, Arun and Tang, Lie","{""series"": ""WiNTECH'21"", ""location"": ""New Orleans, LA, USA"", ""keywords"": ""Wireless living lab, rural broadband, NSF PAWR, smart and connected rural communities"", ""numpages"": ""8"", ""pages"": ""9\u201316"", ""booktitle"": ""Proceedings of the 15th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization"", ""doi"": ""10.1145/3477086.3480837"", ""url"": ""https://doi.org/10.1145/3477086.3480837"", ""address"": ""New York, NY, USA"", ""publisher"": ""Association for Computing Machinery"", ""isbn"": ""9781450387033"", ""year"": ""2021"", ""title"": ""ARA: A Wireless Living Lab Vision for Smart and Connected Rural Communities"", ""author"": ""Zhang, Hongwei and Guan, Yong and Kamal, Ahmed and Qiao, Daji and Zheng, Mai and Arora, Anish and Boyraz, Ozdal and Cox, Brian and Daniels, Thomas and Darr, Matthew and Jacobson, Doug and Khokhar, Ashfaq and Kim, Sang and Koltes, James and Liu, Jia and Luby, Mike and Nadolny, Larysa and Peschel, Joshua and Schnable, Patrick and Sharma, Anuj and Somani, Arun and Tang, Lie"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""10.1145/3477086.3480837""}",https://doi.org/10.1145/3477086.3480837,mzheng18,10.1145/3477086.3480837,1,677.0,763
1895,google_scholar,0,1684454400000,0,0,0,,,conference paper,"Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization,WiNTECH '22,Association for Computing Machinery,New York, NY, USA",Wireless Guard for Trustworthy Spectrum Management,2022.0,,"Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai","{""series"": ""WiNTECH '22"", ""location"": ""Sydney, NSW, Australia"", ""keywords"": ""ARA, spectrum sensing, spectrum use policy enforcement, wireless guard"", ""numpages"": ""8"", ""pages"": ""32\u201339"", ""booktitle"": ""Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization"", ""doi"": ""10.1145/3556564.3558241"", ""url"": ""https://doi.org/10.1145/3556564.3558241"", ""address"": ""New York, NY, USA"", ""publisher"": ""Association for Computing Machinery"", ""isbn"": ""9781450395274"", ""year"": ""2022"", ""title"": ""Wireless Guard for Trustworthy Spectrum Management"", ""author"": ""Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""10.1145/3556564.3558241""}",https://doi.org/10.1145/3556564.3558241,mzheng18,10.1145/3556564.3558241,1,677.0,764
1896,scopus,1,1684454400000,0,0,0,,,conference paper,"Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization,WiNTECH '22,Association for Computing Machinery,New York, NY, USA",Wireless Guard for Trustworthy Spectrum Management,2022.0,,"Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai","{""series"": ""WiNTECH '22"", ""location"": ""Sydney, NSW, Australia"", ""keywords"": ""ARA, spectrum sensing, spectrum use policy enforcement, wireless guard"", ""numpages"": ""8"", ""pages"": ""32\u201339"", ""booktitle"": ""Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization"", ""doi"": ""10.1145/3556564.3558241"", ""url"": ""https://doi.org/10.1145/3556564.3558241"", ""address"": ""New York, NY, USA"", ""publisher"": ""Association for Computing Machinery"", ""isbn"": ""9781450395274"", ""year"": ""2022"", ""title"": ""Wireless Guard for Trustworthy Spectrum Management"", ""author"": ""Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""10.1145/3556564.3558241""}",https://doi.org/10.1145/3556564.3558241,mzheng18,10.1145/3556564.3558241,1,677.0,764
1897,semantic_scholar,1,1684454400000,0,0,0,,,conference paper,"Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization,WiNTECH '22,Association for Computing Machinery,New York, NY, USA",Wireless Guard for Trustworthy Spectrum Management,2022.0,,"Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai","{""series"": ""WiNTECH '22"", ""location"": ""Sydney, NSW, Australia"", ""keywords"": ""ARA, spectrum sensing, spectrum use policy enforcement, wireless guard"", ""numpages"": ""8"", ""pages"": ""32\u201339"", ""booktitle"": ""Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization"", ""doi"": ""10.1145/3556564.3558241"", ""url"": ""https://doi.org/10.1145/3556564.3558241"", ""address"": ""New York, NY, USA"", ""publisher"": ""Association for Computing Machinery"", ""isbn"": ""9781450395274"", ""year"": ""2022"", ""title"": ""Wireless Guard for Trustworthy Spectrum Management"", ""author"": ""Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""10.1145/3556564.3558241""}",https://doi.org/10.1145/3556564.3558241,mzheng18,10.1145/3556564.3558241,1,677.0,764
1898,user_reported,0,1683849600000,0,0,0,email,,conference paper,"Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization,WiNTECH '22,Association for Computing Machinery,New York, NY, USA",Wireless Guard for Trustworthy Spectrum Management,2022.0,,"Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai","{""series"": ""WiNTECH '22"", ""location"": ""Sydney, NSW, Australia"", ""keywords"": ""ARA, spectrum sensing, spectrum use policy enforcement, wireless guard"", ""numpages"": ""8"", ""pages"": ""32\u201339"", ""booktitle"": ""Proceedings of the 16th ACM Workshop on Wireless Network Testbeds, Experimental Evaluation & CHaracterization"", ""doi"": ""10.1145/3556564.3558241"", ""url"": ""https://doi.org/10.1145/3556564.3558241"", ""address"": ""New York, NY, USA"", ""publisher"": ""Association for Computing Machinery"", ""isbn"": ""9781450395274"", ""year"": ""2022"", ""title"": ""Wireless Guard for Trustworthy Spectrum Management"", ""author"": ""Shahid, Mukaram and Babu, Sarath and Zhang, Hongwei and Qiao, Daji and Guan, Yong and Boateng, Joshua Ofori and Islam, Taimoor Ul and Zu, Guoying and Kamal, Ahmed and Zheng, Mai"", ""ENTRYTYPE"": ""inproceedings"", ""ID"": ""10.1145/3556564.3558241""}",https://doi.org/10.1145/3556564.3558241,mzheng18,10.1145/3556564.3558241,1,677.0,764
1901,google_scholar,0,1684368000000,1,1,0,,,journal article,Proceedings of the Eighteenth European Conference on Computer Systems,Pocket: ML Serving from the Edge,2023.0,5.0,M. Park and Ketan Bhardwaj and Ada Gavrilovska,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Park2023Pocket:MS,\n author = {M. Park and Ketan Bhardwaj and Ada Gavrilovska},\n booktitle = {European Conference on Computer Systems},\n journal = {Proceedings of the Eighteenth European Conference on Computer Systems},\n title = {Pocket: ML Serving from the Edge},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3552326.3587459,admin,10.1145/3552326.3587459,1,,766
1902,scopus,8,1762992000000,1,1,0,publication,2-s2.0-85160202000,journal article,Proceedings of the Eighteenth European Conference on Computer Systems,Pocket: ML Serving from the Edge,2023.0,5.0,M. Park and Ketan Bhardwaj and Ada Gavrilovska,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Park2023Pocket:MS,\n author = {M. Park and Ketan Bhardwaj and Ada Gavrilovska},\n booktitle = {European Conference on Computer Systems},\n journal = {Proceedings of the Eighteenth European Conference on Computer Systems},\n title = {Pocket: ML Serving from the Edge},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3552326.3587459,admin,10.1145/3552326.3587459,1,,766
1903,semantic_scholar,10,1684368000000,1,1,0,publication,57e2dfbbe885d5db6eb5d19d29240893592ed7d5,journal article,Proceedings of the Eighteenth European Conference on Computer Systems,Pocket: ML Serving from the Edge,2023.0,5.0,M. Park and Ketan Bhardwaj and Ada Gavrilovska,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Park2023Pocket:MS,\n author = {M. Park and Ketan Bhardwaj and Ada Gavrilovska},\n booktitle = {European Conference on Computer Systems},\n journal = {Proceedings of the Eighteenth European Conference on Computer Systems},\n title = {Pocket: ML Serving from the Edge},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3552326.3587459,admin,10.1145/3552326.3587459,1,,766
1904,scopus,16,1762992000000,1,1,0,publication,2-s2.0-85160207450,conference paper,Proceedings of the Eighteenth European Conference on Computer Systems,Chipmunk: Investigating Crash-Consistency in Persistent-Memory File Systems,2023.0,5.0,Hayley LeBlanc and Işıl Dillig and Austin and Vijay Chidambaram,"{'bibtex': ""@['Book', 'JournalArticle', 'Conference']{LeBlanc2023Chipmunk:IC,\n author = {Hayley LeBlanc and Işıl Dillig and Austin and Vijay Chidambaram},\n booktitle = {European Conference on Computer Systems},\n journal = {Proceedings of the Eighteenth European Conference on Computer Systems},\n title = {Chipmunk: Investigating Crash-Consistency in Persistent-Memory File Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3552326.3567498,admin,10.1145/3552326.3567498,1,,1054
1905,semantic_scholar,23,1684368000000,1,1,0,publication,f90c7e404ce24f20f07f264a99bf8cbdde830ec9,conference paper,Proceedings of the Eighteenth European Conference on Computer Systems,Chipmunk: Investigating Crash-Consistency in Persistent-Memory File Systems,2023.0,5.0,Hayley LeBlanc and Işıl Dillig and Austin and Vijay Chidambaram,"{'bibtex': ""@['Book', 'JournalArticle', 'Conference']{LeBlanc2023Chipmunk:IC,\n author = {Hayley LeBlanc and Işıl Dillig and Austin and Vijay Chidambaram},\n booktitle = {European Conference on Computer Systems},\n journal = {Proceedings of the Eighteenth European Conference on Computer Systems},\n title = {Chipmunk: Investigating Crash-Consistency in Persistent-Memory File Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3552326.3567498,admin,10.1145/3552326.3567498,1,,1054
1906,google_scholar,0,1684368000000,1,1,0,publication,,journal article,IEEE Internet Computing,FlyNet: Drones on the Horizon,2023.0,5.0,Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman,"{'bibtex': ""@['JournalArticle', 'Review']{Morel2023FlyNet:DO,\n author = {Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman},\n booktitle = {IEEE Internet Computing},\n journal = {IEEE Internet Computing},\n pages = {35-43},\n title = {FlyNet: Drones on the Horizon},\n volume = {27},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/MIC.2023.3260440,admin,10.1109/MIC.2023.3260440,1,,768
1907,scopus,2,1762992000000,1,1,0,publication,2-s2.0-85160010590,journal article,IEEE Internet Computing,FlyNet: Drones on the Horizon,2023.0,5.0,Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman,"{'bibtex': ""@['JournalArticle', 'Review']{Morel2023FlyNet:DO,\n author = {Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman},\n booktitle = {IEEE Internet Computing},\n journal = {IEEE Internet Computing},\n pages = {35-43},\n title = {FlyNet: Drones on the Horizon},\n volume = {27},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/MIC.2023.3260440,admin,10.1109/MIC.2023.3260440,1,,768
1908,semantic_scholar,2,1684368000000,1,1,0,publication,b90044365c41468858849e6c73e7ae80dbac3ded,journal article,IEEE Internet Computing,FlyNet: Drones on the Horizon,2023.0,5.0,Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman,"{'bibtex': ""@['JournalArticle', 'Review']{Morel2023FlyNet:DO,\n author = {Alicia Esquivel Morel and Chengyi Qu and P. Calyam and Cong Wang and Komal Thareja and A. Mandal and E. Lyons and M. Zink and George Papadimitriou and E. Deelman and E. Deelman},\n booktitle = {IEEE Internet Computing},\n journal = {IEEE Internet Computing},\n pages = {35-43},\n title = {FlyNet: Drones on the Horizon},\n volume = {27},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/MIC.2023.3260440,admin,10.1109/MIC.2023.3260440,1,,768
1909,google_scholar,0,1684368000000,1,1,0,publication,,journal article,Proceedings of the 3rd Workshop on Machine Learning and Systems,"Reconciling High Accuracy, Cost-Efficiency, and Low Latency of Inference Serving Systems",2023.0,4.0,Mehran Salmani and Saeid Ghafouri and Alireza Sanaee and Kamran Razavi and M. Muhlhauser and Joseph Doyle and Pooyan Jamshidi and Mohsen Sharif,"{'bibtex': ""@['JournalArticle', 'Book']{Salmani2023ReconcilingHA,\n author = {Mehran Salmani and Saeid Ghafouri and Alireza Sanaee and Kamran Razavi and M. Muhlhauser and Joseph Doyle and Pooyan Jamshidi and Mohsen Sharif Iran University of Science and Technology and Queen Mary University London and Technical University of Darmstadt and U. O. N. Carolina},\n booktitle = {EuroMLSys@EuroSys},\n journal = {Proceedings of the 3rd Workshop on Machine Learning and Systems},\n title = {Reconciling High Accuracy, Cost-Efficiency, and Low Latency of Inference Serving Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2304.10892,admin,10.48550/arXiv.2304.10892,1,,1367
1910,semantic_scholar,24,1684368000000,1,1,0,publication,,journal article,Proceedings of the 3rd Workshop on Machine Learning and Systems,"Reconciling High Accuracy, Cost-Efficiency, and Low Latency of Inference Serving Systems",2023.0,4.0,Mehran Salmani and Saeid Ghafouri and Alireza Sanaee and Kamran Razavi and M. Muhlhauser and Joseph Doyle and Pooyan Jamshidi and Mohsen Sharif,"{'bibtex': ""@['JournalArticle', 'Book']{Salmani2023ReconcilingHA,\n author = {Mehran Salmani and Saeid Ghafouri and Alireza Sanaee and Kamran Razavi and M. Muhlhauser and Joseph Doyle and Pooyan Jamshidi and Mohsen Sharif Iran University of Science and Technology and Queen Mary University London and Technical University of Darmstadt and U. O. N. Carolina},\n booktitle = {EuroMLSys@EuroSys},\n journal = {Proceedings of the 3rd Workshop on Machine Learning and Systems},\n title = {Reconciling High Accuracy, Cost-Efficiency, and Low Latency of Inference Serving Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2304.10892,admin,10.48550/arXiv.2304.10892,1,,1367
1911,google_scholar,1,1684368000000,1,1,0,publication,,preprint,ArXiv,Certifiable Black-Box Attack: Ensuring Provably Successful Attack for Adversarial Examples,2023.0,4.0,Hanbin Hong and Yuan Hong,"{'bibtex': ""@['JournalArticle']{Hong2023CertifiableBA,\n author = {Hanbin Hong and Yuan Hong},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Certifiable Black-Box Attack: Ensuring Provably Successful Attack for Adversarial Examples},\n volume = {abs/2304.04343},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2304.04343,admin,10.48550/arXiv.2304.04343,1,,770
1912,semantic_scholar,2,1684368000000,1,1,0,publication,d0a7436115df743566f28953ab81c6f9f525a045,preprint,ArXiv,Certifiable Black-Box Attack: Ensuring Provably Successful Attack for Adversarial Examples,2023.0,4.0,Hanbin Hong and Yuan Hong,"{'bibtex': ""@['JournalArticle']{Hong2023CertifiableBA,\n author = {Hanbin Hong and Yuan Hong},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Certifiable Black-Box Attack: Ensuring Provably Successful Attack for Adversarial Examples},\n volume = {abs/2304.04343},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2304.04343,admin,10.48550/arXiv.2304.04343,1,,770
1913,google_scholar,1,1684368000000,1,1,0,publication,,preprint,ArXiv,Empirical Assessment of End-to-End Iris Recognition System Capacity,2023.0,3.0,Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers,"{'bibtex': ""@['JournalArticle']{Das2023EmpiricalAO,\n author = {Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers},\n booktitle = {IEEE Transactions on Biometrics Behavior and Identity Science},\n journal = {ArXiv},\n title = {Empirical Assessment of End-to-End Iris Recognition System Capacity},\n volume = {abs/2303.12742},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/TBIOM.2023.3256894,admin,10.1109/TBIOM.2023.3256894,1,,771
1914,scopus,11,1684454400000,1,1,0,publication,2-s2.0-85151490422,preprint,ArXiv,Empirical Assessment of End-to-End Iris Recognition System Capacity,2023.0,3.0,Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers,"{'bibtex': ""@['JournalArticle']{Das2023EmpiricalAO,\n author = {Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers},\n booktitle = {IEEE Transactions on Biometrics Behavior and Identity Science},\n journal = {ArXiv},\n title = {Empirical Assessment of End-to-End Iris Recognition System Capacity},\n volume = {abs/2303.12742},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/TBIOM.2023.3256894,admin,10.1109/TBIOM.2023.3256894,1,,771
1915,semantic_scholar,8,1684368000000,1,1,0,publication,e37ec399b73a5ef0ee567f5e7d4898637ff3e8d0,preprint,ArXiv,Empirical Assessment of End-to-End Iris Recognition System Capacity,2023.0,3.0,Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers,"{'bibtex': ""@['JournalArticle']{Das2023EmpiricalAO,\n author = {Priyanka Das and Richard Plesh and Veeru Talreja and N. Schmid and M. Valenti and Joseph Skufca and S. Schuckers},\n booktitle = {IEEE Transactions on Biometrics Behavior and Identity Science},\n journal = {ArXiv},\n title = {Empirical Assessment of End-to-End Iris Recognition System Capacity},\n volume = {abs/2303.12742},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/TBIOM.2023.3256894,admin,10.1109/TBIOM.2023.3256894,1,,771
1916,google_scholar,0,1684368000000,1,1,0,publication,,preprint,ArXiv,Deep Age-Invariant Fingerprint Segmentation System,2023.0,3.0,M. G. Sarwar Murshed and Keivan Bahmani and S. Schuckers and Faraz Hussain,"{'bibtex': ""@['JournalArticle']{Murshed2023DeepAF,\n author = {M. G. Sarwar Murshed and Keivan Bahmani and S. Schuckers and Faraz Hussain},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Deep Age-Invariant Fingerprint Segmentation System},\n volume = {abs/2303.03341},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2303.03341,admin,10.48550/arXiv.2303.03341,1,,772
1917,semantic_scholar,9,1684368000000,1,1,0,publication,,preprint,ArXiv,Deep Age-Invariant Fingerprint Segmentation System,2023.0,3.0,M. G. Sarwar Murshed and Keivan Bahmani and S. Schuckers and Faraz Hussain,"{'bibtex': ""@['JournalArticle']{Murshed2023DeepAF,\n author = {M. G. Sarwar Murshed and Keivan Bahmani and S. Schuckers and Faraz Hussain},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Deep Age-Invariant Fingerprint Segmentation System},\n volume = {abs/2303.03341},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2303.03341,admin,10.48550/arXiv.2303.03341,1,,772
1919,google_scholar,0,1684368000000,1,1,0,publication,,journal article,"Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2",EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems,2023.0,1.0,D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Kurniawan2023EVStore:SA,\n author = {D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi},\n booktitle = {International Conference on Architectural Support for Programming Languages and Operating Systems},\n journal = {Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2},\n title = {EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3575693.3575718,admin,10.1145/3575693.3575718,1,,774
1920,scopus,19,1684454400000,1,1,0,publication,2-s2.0-85147732930,journal article,"Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2",EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems,2023.0,1.0,D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Kurniawan2023EVStore:SA,\n author = {D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi},\n booktitle = {International Conference on Architectural Support for Programming Languages and Operating Systems},\n journal = {Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2},\n title = {EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3575693.3575718,admin,10.1145/3575693.3575718,1,,774
1921,semantic_scholar,21,1684368000000,1,1,0,publication,349671da385ef551179e0308f7f8731f03ec3d5b,journal article,"Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2",EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems,2023.0,1.0,D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi,"{'bibtex': ""@['JournalArticle', 'Book', 'Conference']{Kurniawan2023EVStore:SA,\n author = {D. Kurniawan and Rui Wang and Kahfi S. Zulkifli and Fandi A. Wiranata and J. Bent and Ymir Vigfusson and Haryadi S. Gunawi},\n booktitle = {International Conference on Architectural Support for Programming Languages and Operating Systems},\n journal = {Proceedings of the 28th ACM International Conference on Architectural Support for Programming Languages and Operating Systems, Volume 2},\n title = {EVStore: Storage and Caching Capabilities for Scaling Embedding Tables in Deep Recommendation Systems},\n year = {2023}\n}\n""}",https://www.doi.org/10.1145/3575693.3575718,admin,10.1145/3575693.3575718,1,,774
1922,google_scholar,0,1684368000000,1,1,0,publication,,preprint,ArXiv,Data Discovery using Natural Language Questions via a Self-Supervised Approach,2023.0,1.0,Qiming Wang and R. Fernandez,"{'bibtex': ""@['JournalArticle']{Wang2023DataDU,\n author = {Qiming Wang and R. Fernandez},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Data Discovery using Natural Language Questions via a Self-Supervised Approach},\n volume = {abs/2301.03560},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2301.03560,admin,10.48550/arXiv.2301.03560,1,,775
1923,semantic_scholar,0,1684368000000,1,1,0,publication,,preprint,ArXiv,Data Discovery using Natural Language Questions via a Self-Supervised Approach,2023.0,1.0,Qiming Wang and R. Fernandez,"{'bibtex': ""@['JournalArticle']{Wang2023DataDU,\n author = {Qiming Wang and R. Fernandez},\n booktitle = {arXiv.org},\n journal = {ArXiv},\n title = {Data Discovery using Natural Language Questions via a Self-Supervised Approach},\n volume = {abs/2301.03560},\n year = {2023}\n}\n""}",https://www.doi.org/10.48550/arXiv.2301.03560,admin,10.48550/arXiv.2301.03560,1,,775
1926,google_scholar,0,1684368000000,1,1,0,publication,,journal article,2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),Experimental Research Reproducibility and Experiment Workflow Management,2023.0,1.0,Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng,"{'bibtex': ""@['JournalArticle', 'Conference', 'Review']{Demchenko2023ExperimentalRR,\n author = {Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng},\n booktitle = {International Conference on Communication Systems and Networks},\n journal = {2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS)},\n pages = {835-840},\n title = {Experimental Research Reproducibility and Experiment Workflow Management},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/COMSNETS56262.2023.10041378,admin,10.1109/COMSNETS56262.2023.10041378,1,,777
1927,scopus,9,1684368000000,1,1,0,publication,2-s2.0-85149121650,journal article,2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS),Experimental Research Reproducibility and Experiment Workflow Management,2023.0,1.0,Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng,"{'bibtex': ""@['JournalArticle', 'Conference', 'Review']{Demchenko2023ExperimentalRR,\n author = {Y. Demchenko and Sebastian Gallenmüller and S. Fdida and P. Andreou and Cédric Crettaz and Mathias Kirkeng},\n booktitle = {International Conference on Communication Systems and Networks},\n journal = {2023 15th International Conference on COMmunication Systems & NETworkS (COMSNETS)},\n pages = {835-840},\n title = {Experimental Research Reproducibility and Experiment Workflow Management},\n year = {2023}\n}\n""}",https://www.doi.org/10.1109/COMSNETS56262.2023.10041378,admin,10.1109/COMSNETS56262.2023.10041378,1,,777
